Date,Close,Open,High,Low,Volume,Change %
8/12/2022,"14,000.00","13,500.00","14,000.00","13,350.00",14.72M,6.87%
7/12/2022,"13,100.00","13,500.00","13,850.00","13,100.00",24.09M,-6.76%
6/12/2022,"14,050.00","14,500.00","14,950.00","14,050.00",31.74M,-6.95%
5/12/2022,"15,100.00","15,550.00","15,550.00","14,450.00",23.67M,3.42%
2/12/2022,"14,600.00","13,650.00","14,600.00","13,150.00",23.51M,6.96%
1/12/2022,"13,650.00","13,650.00","13,650.00","13,000.00",27.93M,6.64%
30/11/2022,"12,800.00","12,400.00","12,800.00","12,050.00",13.60M,6.67%
29/11/2022,"12,000.00","12,000.00","12,000.00","11,300.00",41.84M,6.67%
28/11/2022,"11,250.00","11,250.00","11,250.00","11,250.00",2.64M,6.64%
25/11/2022,"10,550.00","10,300.00","10,550.00","10,150.00",6.63M,6.57%
24/11/2022,"9,900.00","9,500.00","9,990.00","9,200.00",12.11M,3.13%
23/11/2022,"9,600.00","10,200.00","10,400.00","9,600.00",10.71M,-5.88%
22/11/2022,"10,200.00","10,600.00","11,200.00","9,900.00",22.23M,-2.86%
21/11/2022,"10,500.00","10,900.00","10,950.00","10,250.00",16.01M,0.96%
18/11/2022,"10,400.00","9,900.00","10,400.00","9,300.00",23.57M,6.67%
17/11/2022,"9,750.00","9,450.00","9,750.00","9,350.00",16.49M,6.91%
16/11/2022,"9,120.00","7,940.00","9,120.00","7,940.00",26.97M,6.92%
15/11/2022,"8,530.00","8,530.00","8,700.00","8,530.00",11.08M,-6.98%
14/11/2022,"9,170.00","9,170.00","9,600.00","9,170.00",6.83M,-7.00%
11/11/2022,"9,860.00","10,800.00","11,100.00","9,860.00",12.06M,-6.98%
10/11/2022,"10,600.00","11,000.00","11,900.00","10,600.00",5.47M,-6.61%
9/11/2022,"11,350.00","11,350.00","11,750.00","11,200.00",7.86M,3.18%
8/11/2022,"11,000.00","11,000.00","11,500.00","11,000.00",11.27M,-6.78%
7/11/2022,"11,800.00","12,100.00","12,500.00","11,800.00",3.24M,-6.72%
4/11/2022,"12,650.00","13,250.00","13,500.00","12,650.00",9.29M,-6.64%
3/11/2022,"13,550.00","13,300.00","14,000.00","13,250.00",3.58M,-1.09%
2/11/2022,"13,700.00","14,400.00","14,550.00","13,700.00",5.87M,-4.86%
1/11/2022,"14,400.00","14,250.00","14,600.00","14,000.00",7.32M,2.86%
31/10/2022,"14,000.00","13,350.00","14,000.00","12,850.00",8.53M,3.70%
28/10/2022,"13,500.00","13,300.00","13,700.00","13,200.00",10.23M,5.06%
27/10/2022,"12,850.00","12,100.00","12,850.00","12,100.00",6.09M,6.64%
26/10/2022,"12,050.00","13,300.00","13,300.00","12,050.00",11.80M,-6.95%
25/10/2022,"12,950.00","13,700.00","14,300.00","12,950.00",11.72M,-6.83%
24/10/2022,"13,900.00","14,650.00","15,000.00","13,900.00",8.19M,-6.71%
21/10/2022,"14,900.00","16,300.00","16,300.00","14,900.00",11.46M,-6.88%
20/10/2022,"16,000.00","16,500.00","16,800.00","16,000.00",5.57M,-3.90%
19/10/2022,"16,650.00","16,800.00","17,250.00","16,650.00",4.34M,-0.89%
18/10/2022,"16,800.00","16,250.00","16,900.00","16,050.00",12.40M,6.33%
17/10/2022,"15,800.00","16,350.00","16,350.00","15,400.00",4.98M,-4.24%
14/10/2022,"16,500.00","16,900.00","17,100.00","16,400.00",7.13M,0.92%
13/10/2022,"16,350.00","16,100.00","16,550.00","16,050.00",5.65M,1.55%
12/10/2022,"16,100.00","15,300.00","16,400.00","14,550.00",7.48M,4.55%
11/10/2022,"15,400.00","16,550.00","16,550.00","15,400.00",13.63M,-6.95%
10/10/2022,"16,550.00","16,050.00","16,900.00","15,600.00",5.92M,1.22%
7/10/2022,"16,350.00","17,400.00","17,500.00","16,350.00",22.86M,-6.84%
6/10/2022,"17,550.00","18,900.00","19,200.00","17,550.00",9.19M,-6.90%
5/10/2022,"18,850.00","18,100.00","18,850.00","18,000.00",6.23M,6.80%
